id	frequency	board	fill	hasQR	fen
a01e117085a796635d1f1704d6db1c01	522	Nb,Qw,Nb,Rb,Kb,Qb,Nw,Kw,Nb,,,,,,,Bw,Pw,,,,,,,Kb,Qb,,,Nb,Nb,,,Pb,Bw,,,Nb,Nb,,,Nw,Nw,,,,,,,Bb,Pb,,,,,,,Kw,Rw,Pw,Nb,Bw,Kb,Pb,Nw,Kw	darkGray	0	nQnrkqNK/n6B/P6k/q2nn2p/B2nn2N/N6b/p6K/RPnBkpNK
a01fba5d2b807ab93f9ea9cf754ba2f4	2017	Qb,Qb,Pb,Rb,Bw,Qw,Pw,Qw,Pw,,,,,,,Bw,Qw,,,,,,,Rb,Bb,,,,,,,Pw,Rw,,,,,,,Qw,Pb,,,,,,,Bb,Kb,,,,,,,Rw,Kb,Bw,Nb,Pb,Kb,Bb,Nw,Qw	darkGray	0	qqprBQPQ/P6B/Q6r/b6P/R6Q/p6b/k6R/kBnpkbNQ
a0259cb5f872f99715d0f5d5b10ae252	2210	Kw,Pw,Rb,Bb,Qw,Pb,Nw,Rb,Bw,,,,,,,Pw,Qb,,,,,,,Nb,Pw,,,Bw,Bw,,,Bb,Rb,,,Bw,Bw,,,Kw,Bb,,,,,,,Pb,Qw,,,,,,,Nw,Pw,Nw,Qb,Kw,Rw,Nb,Qw,Nb	lightGray	0	KPrbQpNr/B6P/q6n/P2BB2b/r2BB2K/b6p/Q6N/PNqKRnQn
a02c9010c95f161981d2a4c0c1c37205	3121	Kb,Qw,Nb,Rw,Kw,Qw,Nw,Pb,Qw,,,,,,,Kw,Kw,,,,,,,Bb,Rb,,,Qw,Qw,,,Nb,Bw,,,Qw,Qw,,,Pw,Qw,,,,,,,Kb,Kb,,,,,,,Bw,Kw,Pw,Rb,Bb,Qw,Pb,Rw,Rb	darkGray	1	kQnRKQNp/Q6K/K6b/r2QQ2n/B2QQ2P/Q6k/k6B/KPrbQpRr
a0318a90ca6235a09c4e026e25d94955	1035	Bw,Pb,Nw,Bw,Kb,Pw,Nb,Rb,Kb,,,,,,,Rb,Qw,,,,,,,Kb,Nb,,,Pb,Pb,,,Qb,Rw,,,Pb,Pb,,,Nw,Kw,,,,,,,Rw,Qb,,,,,,,Kw,Nw,Nb,Qw,Kb,Rb,Nw,Qb,Nb	darkGray	0	BpNBkPnr/k6r/Q6k/n2pp2q/R2pp2N/K6R/q6K/NnQkrNqn
a037a9d3519144c33d6cc9e073f375a7	2086	Nb,Nb,Qw,Kb,Rb,Nw,Qb,Nb,Nb,,,,,,,Kb,Rw,,,,,,,Pb,Kw,,,,,,,Nw,Qb,,,,,,,Bb,Nw,,,,,,,Kw,Rb,,,,,,,Pw,Rb,Kw,Rw,Nw,Qb,Kb,Rb,Bb	lightGray	0	nnQkrNqn/n6k/R6p/K6N/q6b/N6K/r6P/rKRNqkrb
a039b3d3a9ab4bda1b5d8b220ff87c11	2820	Rw,Kb,Qw,Nw,Rb,Kw,Qb,Bb,Kb,,,,,,,Pb,Rb,,,,,,,Nw,Nb,,,,,,,Bw,Qw,,,,,,,Kb,Kw,,,,,,,Pw,Rw,,,,,,,Nb,Nw,Qw,Pw,Rb,Bw,Qb,Pb,Nw	lightRed	0	RkQNrKqb/k6p/r6N/n6B/Q6k/K6P/R6n/NQPrBqpN
a03a5114e8b99f6eb15a1147ca9eeba4	3468	Kb,Qw,Bb,Rb,Kb,Qb,Bw,Pb,Pw,,,,,,,Bb,Rb,,,,,,,Kw,Bb,,,,,,,Pw,Kw,,,,,,,Nb,Pb,,,,,,,Bw,Rw,,,,,,,Kb,Pw,Qw,Bb,Rw,Pb,Qb,Bw,Rw	darkRed	0	kQbrkqBp/P6b/r6K/b6P/K6n/p6B/R6k/PQbRpqBR
a044c13e283e9e24fe91fff0c6e430b0	540	Qw,Pb,Kb,Bw,Nb,Pw,Kw,Qb,Nw,,,,,,,Kb,Rb,,,,,,,Bw,Kw,,,Pw,Pw,,,Nb,Qb,,,Pw,Pw,,,Pw,Nb,,,,,,,Kw,Rw,,,,,,,Bb,Rw,Kw,Rw,Nb,Qw,Kb,Rb,Kw	darkRed	0	QpkBnPKq/N6k/r6B/K2PP2n/q2PP2P/n6K/R6b/RKRnQkrK
a04902b5187b43c8bbd228ecb49e5162	1628	Rw,Nb,Pw,Kb,Bw,Nw,Pb,Pb,Pb,,,,,,,Nb,Rw,,,,,,,Pw,Bw,,,Nb,Nb,,,Kb,Qb,,,Nb,Nb,,,Bw,Pw,,,,,,,Nw,Rb,,,,,,,Pb,Bw,Nb,Bw,Kw,Pw,Nw,Bb,Rw	darkGray	0	RnPkBNpp/p6n/R6P/B2nn2k/q2nn2B/P6N/r6p/BnBKPNbR
a05237af46f91b4ee6a16a16493c6c01	1965	Rw,Kw,Qb,Nw,Rb,Kb,Qw,Nb,Rb,,,,,,,Qb,Kb,,,,,,,Bw,Kb,,,Nw,Nw,,,Rw,Nw,,,Nw,Nw,,,Pb,Rw,,,,,,,Qw,Kw,,,,,,,Bb,Nw,Nb,Bw,Kw,Pw,Nw,Bb,Qw	darkRed	1	RKqNrkQn/r6q/k6B/k2NN2R/N2NN2p/R6Q/K6b/NnBKPNbQ
a052d3be8a24cf31397f3095d56419ea	17	Nb,Nw,Qb,Kb,Rb,Nb,Qw,Pw,Bb,,,,,,,Pw,Rw,,,,,,,Kw,Pw,,,,,,,Bb,Qw,,,,,,,Nw,Nw,,,,,,,Pb,Rb,,,,,,,Kb,Pb,Rw,Pb,Qw,Bb,Rb,Pw,Qb	lightGray	0	nNqkrnQP/b6P/R6K/P6b/Q6N/N6p/r6k/pRpQbrPq
a056440ee575f4d7552d3c79d29742ef	2907	Qw,Qw,Kb,Rw,Nb,Qb,Kw,Qb,Bb,,,,,,,Pw,Nw,,,,,,,Rb,Pw,,,Nb,Nb,,,Bb,Kw,,,Nb,Nb,,,Qw,Bw,,,,,,,Pb,Nb,,,,,,,Rw,Nb,Nw,Bb,Kw,Pw,Nb,Bw,Rb	lightRed	0	QQkRnqKq/b6P/N6r/P2nn2b/K2nn2Q/B6p/n6R/nNbKPnBr
a05853ad0756f0232506560f8f72cdf6	538	Qw,Pw,Qw,Bw,Rb,Pb,Qb,Pb,Rw,,,,,,,Qw,Bb,,,,,,,Nb,Qw,,,,,,,Rb,Pw,,,,,,,Kb,Nb,,,,,,,Qb,Bw,,,,,,,Nw,Qb,Kb,Qw,Nw,Rb,Kw,Qb,Kw	darkRed	0	QPQBrpqp/R6Q/b6n/Q6r/P6k/n6q/B6N/qkQNrKqK
a05a84cb2c2d7fdd765832e56a8df3c2	1651	Bw,Bb,Qw,Pb,Rw,Bw,Qb,Pw,Bw,,,,,,,Bw,Nb,,,,,,,Qb,Pw,,,,,,,Pw,Kw,,,,,,,Rb,Bb,,,,,,,Bb,Nw,,,,,,,Qw,Rw,Bw,Nb,Pb,Kb,Bb,Nw,Qb	darkRed	0	BbQpRBqP/B6B/n6q/P6P/K6r/b6b/N6Q/RBnpkbNq
a05c3612f4eb6149de5d7aae8ecbf753	1396	Qb,Kb,Rb,Nb,Qw,Kw,Rw,Qw,Pb,,,,,,,Pb,Rw,,,,,,,Qb,Bw,,,,,,,Bw,Qb,,,,,,,Rb,Pw,,,,,,,Pw,Rb,,,,,,,Qw,Rw,Pw,Rb,Bb,Qw,Pb,Rw,Bb	darkRed	1	qkrnQKRQ/p6p/R6q/B6B/q6r/P6P/r6Q/RPrbQpRb
a0607f2e169b6af07b7cdede6ba69d58	421	Rw,Qb,Bw,Rw,Pb,Kw,Bb,Kb,Kb,,,,,,,Rb,Rb,,,,,,,Nw,Nw,,,Rb,Rb,,,Qw,Qb,,,Rb,Rb,,,Kb,Kw,,,,,,,Rw,Rw,,,,,,,Nb,Bb,Qw,Kb,Rb,Nw,Qb,Kw,Rw	darkRed	0	RqBRpKbk/k6r/r6N/N2rr2Q/q2rr2k/K6R/R6n/bQkrNqKR
a06371e91a589f462a06e95d5109a2b0	291	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rb,,,,,,,Bw,Pw,,,,,,,Kb,Qw,,,,,,,Pw,Bb,,,,,,,Nb,Rw,,,,,,,Bb,Pb,,,,,,,Kw,Kw,Rb,Kb,Qw,Nb,Rw,Kw,Nw	lightGray	0	RRRRRRRR/r6B/P6k/Q6P/b6n/R6b/p6K/KrkQnRKN
a06539680071e2db00f762fe89969a60	2190	Qw,Rw,Nb,Qb,Kw,Rb,Nw,Nw,Qw,,,,,,,Kb,Nb,,,,,,,Qw,Rw,,,,,,,Nb,Kw,,,,,,,Rw,Qb,,,,,,,Kw,Nw,,,,,,,Qb,Rw,Kb,Bw,Nb,Pw,Kw,Bb,Pw	darkGray	0	QRnqKrNN/Q6k/n6Q/R6n/K6R/q6K/N6q/RkBnPKbP
a066481f918d6396582f1acbc9381f22	3630	Rw,Bb,Nw,Pw,Kw,Bw,Nb,Bw,Rw,,,,,,,Qw,Bb,,,,,,,Nb,Qw,,,,,,,Rb,Pw,,,,,,,Kb,Rb,,,,,,,Qb,Bw,,,,,,,Nw,Kw,Nb,Pw,Qb,Bw,Rw,Pb,Pb	darkGray	0	RbNPKBnB/R6Q/b6n/Q6r/P6k/r6q/B6N/KnPqBRpp
a0674f8b90f7d506082138cf78e43ca2	692	Bb,Qw,Bb,Rb,Pw,Qb,Bw,Kb,Kb,,,,,,,Qb,Bw,,,,,,,Kw,Nb,,,,,,,Rw,Pw,,,,,,,Nb,Kw,,,,,,,Qw,Bb,,,,,,,Kb,Rb,Nw,Rb,Kb,Qw,Nb,Rw,Pw	darkGray	0	bQbrPqBk/k6q/B6K/n6R/P6n/K6Q/b6k/rNrkQnRP
a06b226688f8eea367c8b7c51cc5ef4f	61	Bb,Qb,Bw,Rw,Pb,Qw,Bb,Rw,Qw,,,,,,,Rw,Bb,,,,,,,Rw,Rw,,,Rw,Rw,,,Rw,Pb,,,Rw,Rw,,,Rw,Qb,,,,,,,Rw,Nw,,,,,,,Rw,Pw,Pb,Rw,Bw,Qb,Pw,Rb,Rw	darkGray	0	bqBRpQbR/Q6R/b6R/R2RR2R/p2RR2R/q6R/N6R/PpRBqPrR
a06f6542b309d4ce54cab7b443c1e7de	958	Bb,Qw,Bb,Rw,Pb,Qb,Nw,Nb,Pw,,,,,,,Bw,Kw,,,,,,,Rb,Bb,,,,,,,Pb,Nw,,,,,,,Qb,Pb,,,,,,,Bb,Kb,,,,,,,Rw,Qb,Qb,Nw,Rw,Kw,Qw,Nb,Nw	darkRed	0	bQbRpqNn/P6B/K6r/b6p/N6q/p6b/k6R/qqNRKQnN
a0713894c1667885af31d80d540da005	1295	Qw,Kw,Pw,Nw,Bb,Kb,Pb,Pb,Rw,,,,,,,Rw,Nb,,,,,,,Kw,Qb,,,Pb,Pb,,,Qw,Kw,,,Pb,Pb,,,Nb,Rb,,,,,,,Rb,Nw,,,,,,,Pw,Qw,Rw,Bb,Qw,Pw,Rb,Bw,Qw	lightRed	0	QKPNbkpp/R6R/n6K/q2pp2Q/K2pp2n/r6r/N6P/QRbQPrBQ
a071dd66792f7a7bd4c7c06f0d32fcd1	2587	Kb,Pw,Kw,Bw,Nb,Pb,Kb,Nw,Pw,,,,,,,Bw,Kw,,,,,,,Rb,Bw,,,,,,,Pb,Nb,,,,,,,Qb,Pb,,,,,,,Bb,Kb,,,,,,,Nw,Kw,Nw,Pb,Kb,Bw,Nb,Pw,Nb	lightRed	0	kPKBnpkN/P6B/K6r/B6p/n6q/p6b/k6N/KNpkBnPn
a073bc0f4d27be11a3b6e1e1adc01701	1673	Bw,Pw,Rb,Bw,Qb,Pb,Rw,Kw,Qb,,,,,,,Kw,Kw,,,,,,,Bb,Rb,,,,,,,Rb,Nw,,,,,,,Pw,Qw,,,,,,,Kb,Kb,,,,,,,Bw,Nw,Pb,Nw,Bb,Kw,Pw,Rb,Kw	darkRed	0	BPrBqpRK/q6K/K6b/r6r/N6P/Q6k/k6B/NpNbKPrK
a0787a1b11934c89b974c5f5d977f5a3	381	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Bb,,,,,,,Pw,Qw,,,,,,,Kw,Pw,,,,,,,Bb,Rb,,,,,,,Nw,Bw,,,,,,,Rb,Qb,,,,,,,Kb,Rb,Bw,Nb,Pb,Kb,Bb,Nw,Pw	darkRed	0	RRRRRRRR/b6P/Q6K/P6b/r6N/B6r/q6k/rBnpkbNP
a080b1a8ee9499e705ee3afd8e241559	2345	Kb,Nb,Qw,Kb,Rb,Nw,Qb,Qb,Pb,,,,,,,Bw,Rw,,,,,,,Qb,Nb,,,Nw,Nw,,,Pw,Qw,,,Nw,Nw,,,Rb,Kb,,,,,,,Bb,Rb,,,,,,,Qw,Qb,Bw,Nb,Pw,Kw,Bb,Nw,Pw	darkGray	0	knQkrNqq/p6B/R6q/n2NN2P/Q2NN2r/k6b/r6Q/qBnPKbNP
a080b414c55ddfc876d02ffd78eb5623	638	Nw,Qw,Pw,Rw,Bb,Qb,Kw,Kw,Nb,,,,,,,Qw,Rw,,,,,,,Nb,Kb,,,,,,,Rw,Qw,,,,,,,Kw,Nw,,,,,,,Qb,Rb,,,,,,,Nw,Kb,Bw,Rb,Pw,Qw,Bb,Rw,Qb	lightRed	0	NQPRbqKK/n6Q/R6n/k6R/Q6K/N6q/r6N/kBrPQbRq
a08241db6d2ceb4db9cec307dea68be8	3994	Kw,Rw,Bb,Qw,Pw,Rb,Bw,Qb,Rw,,,,,,,Kw,Bb,,,,,,,Pw,Qw,,,,,,,Nw,Pw,,,,,,,Bb,Rb,,,,,,,Kb,Bw,,,,,,,Pb,Qw,Nb,Bw,Kb,Pb,Nw,Bb,Kb	lightRed	0	KRbQPrBq/R6K/b6P/Q6N/P6b/r6k/B6p/QnBkpNbk
a090d55c5bd3a9a74c0a21ece2779476	2427	Nb,Nb,Rw,Pb,Qb,Nw,Rb,Rw,Pw,,,,,,,Rb,Rb,,,,,,,Kb,Bb,,,,,,,Qw,Qw,,,,,,,Bb,Pb,,,,,,,Rw,Rw,,,,,,,Kw,Pw,Kb,Rb,Nb,Qw,Kw,Rw,Qb	darkRed	0	nnRpqNrR/P6r/r6k/b6Q/Q6b/p6R/R6K/PkrnQKRq
a0924c03b39d6ea8ba9513cb7a694abf	3999	Nb,Rw,Nb,Qw,Kb,Rb,Nw,Pw,Kb,,,,,,,Pw,Qw,,,,,,,Nb,Nw,,,,,,,Bw,Rb,,,,,,,Kb,Kw,,,,,,,Pb,Qb,,,,,,,Nw,Nw,Qw,Pw,Rb,Bw,Qb,Pb,Qb	darkRed	1	nRnQkrNP/k6P/Q6n/N6B/r6k/K6p/q6N/NQPrBqpq
a093d914763a5e7951e8b0d63268eec9	3498	Bw,Qb,Kw,Rb,Nw,Bw,Kb,Kb,Bw,,,,,,,Nb,Nb,,,,,,,Qw,Pb,,,Rb,Rb,,,Kb,Kb,,,Rb,Rb,,,Rb,Bb,,,,,,,Nw,Nw,,,,,,,Qb,Rw,Nb,Qw,Kw,Rw,Nw,Qb,Pw	darkGray	0	BqKrNBkk/B6n/n6Q/p2rr2k/k2rr2r/b6N/N6q/RnQKRNqP
a0960e98be05ed0e1988f19b897ca5e3	736	Kb,Nb,Bw,Kb,Pb,Nw,Bb,Qb,Pw,,,,,,,Qw,Qw,,,,,,,Nb,Bb,,,,,,,Rb,Rw,,,,,,,Kb,Kw,,,,,,,Qb,Qb,,,,,,,Nw,Rw,Rb,Nw,Qw,Kb,Rw,Nb,Pw	lightGray	0	knBkpNbq/P6Q/Q6n/b6r/R6k/K6q/q6N/RrNQkRnP
a0989c628dff9a9b5ed01079428ded45	3801	Nb,Rw,Pb,Qw,Bb,Nb,Pw,Qw,Pw,,,,,,,Pw,Qw,,,,,,,Nb,Bw,,,,,,,Bb,Rb,,,,,,,Qw,Pb,,,,,,,Pb,Kb,,,,,,,Nw,Pb,Rw,Bb,Qb,Pb,Rb,Bw,Bb	lightGray	0	nRpQbnPQ/P6P/Q6n/B6b/r6Q/p6p/k6N/pRbqprBb
a09fabf90a7729b2bc1384d6f8ad251b	1902	Pb,Rw,Nb,Qw,Kb,Rb,Nw,Pw,Rw,,,,,,,Rw,Bb,,,,,,,Nb,Qb,,,Nw,Nw,,,Qw,Pb,,,Nw,Nw,,,Kb,Rb,,,,,,,Rb,Bw,,,,,,,Nw,Qw,Bw,Kb,Pw,Nb,Bb,Kw,Kw	lightGray	0	pRnQkrNP/R6R/b6n/q2NN2Q/p2NN2k/r6r/B6N/QBkPnbKK
a0a02a3d2fad303123f58ae85e336b4a	1624	Nw,Bw,Kb,Pw,Nb,Bb,Kw,Bb,Qw,,,,,,,Qw,Nb,,,,,,,Nb,Rw,,,Kb,Kb,,,Rb,Kw,,,Kb,Kb,,,Kb,Qb,,,,,,,Qb,Nw,,,,,,,Nw,Pw,Qb,Bw,Nb,Pw,Qw,Bb,Kb	lightGray	0	NBkPnbKb/Q6Q/n6n/R2kk2r/K2kk2k/q6q/N6N/PqBnPQbk
a0a090e4ab573c99f166ffc09c760db5	2269	Bw,Pw,Kw,Bw,Nb,Pb,Kb,Rw,Pw,,,,,,,Rw,Nb,,,,,,,Bb,Bw,,,Bw,Bw,,,Qb,Kb,,,Bw,Bw,,,Pb,Pb,,,,,,,Rb,Nw,,,,,,,Bw,Qw,Rw,Kw,Qw,Nb,Rb,Kb,Pb	lightGray	0	BPKBnpkR/P6R/n6b/B2BB2q/k2BB2p/p6r/N6B/QRKQnrkp
a0ad45a6049a7587d97fee71b4e0ff1f	1472	Qw,Rb,Bw,Qb,Kw,Rw,Bb,Qb,Nw,,,,,,,Rb,Pb,,,,,,,Bw,Kb,,,,,,,Qw,Bw,,,,,,,Pw,Nb,,,,,,,Rw,Pw,,,,,,,Bb,Nw,Nb,Rw,Kw,Qb,Nw,Rb,Qb	darkRed	1	QrBqKRbq/N6r/p6B/k6Q/B6P/n6R/P6b/NnRKqNrq
a0b1376e0753eaed32e69f473f5fd8e9	1870	Bw,Nw,Rb,Kb,Qw,Nb,Rw,Bb,Kb,,,,,,,Kb,Qw,,,,,,,Pb,Nb,,,,,,,Nw,Rw,,,,,,,Bb,Kw,,,,,,,Kw,Qb,,,,,,,Rw,Pb,Qb,Bw,Rw,Pb,Kw,Bb,Nw	darkRed	0	BNrkQnRb/k6k/Q6p/n6N/R6b/K6K/q6R/pqBRpKbN
a0b32a2e7977664d5b4545c9357f0cc9	1547	Bw,Bw,Kb,Pb,Nw,Bb,Kw,Kw,Qb,,,,,,,Rw,Bw,,,,,,,Pb,Rb,,,,,,,Qw,Pw,,,,,,,Bb,Qw,,,,,,,Rb,Bb,,,,,,,Pw,Bw,Nb,Bw,Kb,Pb,Nw,Bb,Kw	darkRed	0	BBkpNbKK/q6R/B6p/r6Q/P6b/Q6r/b6P/BnBkpNbK
a0b4acf37d91b67339001938df8e7cbf	1138	Nw,Nw,Qb,Kb,Rb,Nb,Qw,Qw,Nw,,,,,,,Kb,Qb,,,,,,,Rb,Kb,,,,,,,Nb,Rb,,,,,,,Qw,Nb,,,,,,,Kw,Qw,,,,,,,Rw,Pw,Kw,Pw,Nw,Bb,Kb,Pb,Bb	lightRed	0	NNqkrnQQ/N6k/q6r/k6n/r6Q/n6K/Q6R/PKPNbkpb
a0b4d29edea419cd82f1ad9416a4ef26	2216	Pb,Bb,Rw,Pw,Qw,Bw,Nb,Rw,Qw,,,,,,,Rw,Bb,,,,,,,Rw,Rb,,,,,,,Rw,Pw,,,,,,,Rw,Kb,,,,,,,Rw,Bw,,,,,,,Rw,Nb,Bw,Qb,Pw,Rb,Bb,Qw,Rw	darkGray	0	pbRPQBnR/Q6R/b6R/r6R/P6R/k6R/B6R/nBqPrbQR
a0b69699d3d69c6bd9a414d1e365aaf8	1849	Kb,Bw,Rb,Pw,Qw,Bb,Rw,Qb,Rb,,,,,,,Pb,Pw,,,,,,,Rw,Qb,,,Nb,Nb,,,Bw,Bw,,,Nb,Nb,,,Qb,Rw,,,,,,,Kb,Pb,,,,,,,Rb,Qb,Pw,Nb,Bb,Kw,Pb,Rw,Rb	darkRed	0	kBrPQbRq/r6p/P6R/q2nn2B/B2nn2q/R6k/p6r/qPnbKpRr
a0bbe2695510bdbcab05da15b8fab295	368	Pw,Bw,Qb,Pb,Rw,Bb,Qw,Kw,Nw,,,,,,,Rb,Bb,,,,,,,Nw,Kb,,,,,,,Qb,Pb,,,,,,,Kw,Nb,,,,,,,Rw,Bw,,,,,,,Nb,Kb,Rw,Bb,Qw,Pw,Rb,Nw,Qw	darkRed	0	PBqpRbQK/N6r/b6N/k6q/p6K/n6R/B6n/kRbQPrNQ
a0bc3501dceb5168bc507f0e3772f05c	324	Pb,Rb,Kb,Bb,Nw,Rw,Kw,Kb,Qb,,,,,,,Rw,Bw,,,,,,,Bb,Rb,,,Pb,Pb,,,Qb,Pw,,,Pb,Pb,,,Pb,Qw,,,,,,,Rb,Bb,,,,,,,Bw,Rb,Rb,Nw,Qb,Kw,Rw,Nb,Pb	darkGray	0	prkbNRKk/q6R/B6b/r2pp2q/P2pp2p/Q6r/b6B/rrNqKRnp
a0ca16c97d02a9f16dcaa06881c50a9a	1172	Qw,Kb,Qw,Nw,Rb,Kw,Qb,Kb,Pb,,,,,,,Bb,Qb,,,,,,,Qw,Bw,,,,,,,Pb,Rb,,,,,,,Rw,Pw,,,,,,,Bw,Qw,,,,,,,Qb,Bb,Pw,Nb,Bb,Kw,Pb,Nw,Qw	lightGray	1	QkQNrKqk/p6b/q6Q/B6p/r6R/P6B/Q6q/bPnbKpNQ
a0d3f3fa424d1fdd39fdbd6ea165b87a	4081	Rw,Kw,Pw,Nb,Bw,Kb,Pb,Nw,Qb,,,,,,,Kb,Nw,,,,,,,Rb,Rb,,,Pb,Pb,,,Nw,Kb,,,Pb,Pb,,,Qb,Qw,,,,,,,Pb,Nb,,,,,,,Rw,Qb,Qw,Bb,Rw,Pb,Qb,Bw,Nw	lightRed	1	RKPnBkpN/q6k/N6r/r2pp2N/k2pp2q/Q6p/n6R/qQbRpqBN
a0d8a3b052b4da361c2f4ce2a854e2dd	2911	Nb,Pw,Kw,Qb,Nw,Pb,Kb,Bb,Nb,,,,,,,Nb,Pw,,,,,,,Rw,Kb,,,Bw,Bw,,,Kb,Bw,,,Bw,Bw,,,Qw,Nw,,,,,,,Nw,Pb,,,,,,,Rb,Bb,Bb,Qw,Pw,Rb,Bw,Qb,Kw	darkGray	0	nPKqNpkb/n6n/P6R/k2BB2k/B2BB2Q/N6N/p6r/bbQPrBqK
a0da9d30ce08150fef8d994eb25f104e	697	Kw,Nb,Qw,Kb,Rb,Nw,Qb,Kb,Rw,,,,,,,Kw,Bb,,,,,,,Pw,Qb,,,,,,,Nw,Pb,,,,,,,Qb,Rb,,,,,,,Kb,Bw,,,,,,,Rb,Rb,Bw,Rb,Pb,Qb,Bb,Rw,Bb	darkRed	1	KnQkrNqk/R6K/b6P/q6N/p6q/r6k/B6r/rBrpqbRb
a0dce80f9a3340f322a5539ece2e733d	717	Rb,Nb,Bw,Kb,Pb,Nw,Bb,Qw,Rb,,,,,,,Rw,Nw,,,,,,,Pb,Qb,,,Nb,Nb,,,Qw,Kw,,,Nb,Nb,,,Bb,Rw,,,,,,,Rb,Nb,,,,,,,Pw,Qw,Nw,Pb,Qw,Bb,Nb,Pw,Pw	darkRed	0	rnBkpNbQ/r6R/N6p/q2nn2Q/K2nn2b/R6r/n6P/QNpQbnPP
a0df932766d9e84318f8d8af6b7843c0	2621	Nb,Qb,Kw,Rw,Nb,Qw,Kb,Pb,Kw,,,,,,,Bb,Pw,,,,,,,Qw,Nb,,,,,,,Pw,Bw,,,,,,,Rb,Kb,,,,,,,Bw,Pb,,,,,,,Qb,Kb,Qw,Bb,Rw,Pb,Qb,Bw,Qw	lightGray	0	nqKRnQkp/K6b/P6Q/n6P/B6r/k6B/p6q/kQbRpqBQ
a0e8de2d986c7702feada30646a197ef	3432	Qw,Bb,Nw,Pb,Kw,Qw,Nb,Pb,Nb,,,,,,,Rb,Rw,,,,,,,Kb,Kb,,,Pb,Pb,,,Qb,Qw,,,Pb,Pb,,,Nw,Nw,,,,,,,Rw,Rb,,,,,,,Kw,Rw,Nw,Qb,Kb,Rb,Nb,Qw,Nb	darkRed	0	QbNpKQnp/n6r/R6k/k2pp2q/Q2pp2N/N6R/r6K/RNqkrnQn
a0ec9d29b33d99d5c563f4525a358baa	2961	Kb,Pb,Kb,Bb,Nw,Pw,Kw,Bb,Qw,,,,,,,Nb,Kb,,,,,,,Pw,Rw,,,Qb,Qb,,,Kw,Nb,,,Qb,Qb,,,Bb,Qb,,,,,,,Nw,Kw,,,,,,,Pb,Qb,Rw,Nb,Qw,Kb,Rb,Nw,Rw	darkRed	0	kpkbNPKb/Q6n/k6P/R2qq2K/n2qq2b/q6N/K6p/qRnQkrNR
a0ef25cdef0fd88ccb38ec5eb9bd5e6b	2458	Rb,Kb,Qw,Nb,Rw,Kw,Qb,Bw,Qb,,,,,,,Kb,Nw,,,,,,,Rb,Rb,,,,,,,Bb,Kb,,,,,,,Qw,Qw,,,,,,,Kw,Nb,,,,,,,Rw,Qw,Kb,Bw,Nw,Pb,Kw,Bb,Pb	lightGray	0	rkQnRKqB/q6k/N6r/r6b/k6Q/Q6K/n6R/QkBNpKbp
a0f2b1984deb349fbc580c255c267d38	3151	Kw,Kb,Pb,Nb,Bw,Kw,Pw,Rb,Bb,,,,,,,Pw,Qw,,,,,,,Rb,Pb,,,,,,,Bb,Rw,,,,,,,Qw,Bw,,,,,,,Pb,Qb,,,,,,,Rw,Nb,Kb,Qw,Nw,Rb,Pb,Qb,Pb	darkRed	0	KkpnBKPr/b6P/Q6r/p6b/R6Q/B6p/q6R/nkQNrpqp
a0fc0d9cb16da608fb25c11cbafb2088	676	Bw,Nb,Bw,Kw,Pw,Nw,Bb,Rb,Rb,,,,,,,Kb,Pw,,,,,,,Rb,Qw,,,,,,,Nb,Bb,,,,,,,Qw,Rw,,,,,,,Kw,Pb,,,,,,,Rw,Bw,Pb,Kb,Bw,Nb,Rw,Kw,Rb	lightGray	0	BnBKPNbr/r6k/P6r/Q6n/b6Q/R6K/p6R/BpkBnRKr
a101e74fe5d00e183dff783993edf15e	3801	Nb,Rw,Pb,Qw,Bb,Nb,Pw,Qw,Pw,,,,,,,Pw,Qw,,,,,,,Nb,Bw,,,,,,,Bb,Rb,,,,,,,Kw,Pb,,,,,,,Pb,Kb,,,,,,,Nw,Pb,Rw,Bb,Qb,Pb,Rb,Bw,Bb	lightGray	0	nRpQbnPQ/P6P/Q6n/B6b/r6K/p6p/k6N/pRbqprBb
a1089a79880cf8e77ac86e6bf5c3bafb	1586	Bw,Kb,Rb,Nw,Bb,Kw,Rw,Bb,Kw,,,,,,,Qw,Rw,,,,,,,Bb,Nb,,,Rb,Rb,,,Nw,Qw,,,Rb,Rb,,,Pb,Kb,,,,,,,Kb,Rb,,,,,,,Bw,Rb,Qb,Bw,Rb,Pw,Qw,Bb,Rb	darkRed	1	BkrNbKRb/K6Q/R6b/n2rr2N/Q2rr2p/k6k/r6B/rqBrPQbr
a10b761c9811d9e9ce06c660c4d000c5	633	Nb,Nb,Pw,Kb,Bw,Rw,Pb,Kb,Nb,,,,,,,Qb,Qw,,,,,,,Bw,Kw,,,,,,,Rb,Rw,,,,,,,Pw,Nw,,,,,,,Qw,Qb,,,,,,,Bb,Pw,Bw,Nb,Pb,Kb,Bb,Nw,Bb	darkGray	0	nnPkBRpk/n6q/Q6B/K6r/R6P/N6Q/q6b/PBnpkbNb
